make,model,year,transmission,drive,date_range,fuel_type_summary,class_summary,cylinders,displ,co2,barrels08,fuelCost08
Chevrolet,Colorado ZR2 4WD,2017,Automatic,4WD,2010-2020,Gas,Truck,6.0,3.6,532,17.500588235294117,2600
Subaru,WRX,2018,Manual,4WD,2010-2020,Gas,Car,4.0,2.5,471,15.65842105263158,3050
MINI,JCW Countryman All4,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,354,11.9004,2350
MINI,JCW Countryman All4,2018,Manual,4WD,2010-2020,Gas,Car,4.0,2.0,373,12.39625,2450
Cadillac,CT6 AWD,2018,Automatic,4WD,2010-2020,Gas,Car,6.0,3.0,424,14.167142857142858,2800
Subaru,Forester AWD,2018,Manual,4WD,2010-2020,Gas,SUV,4.0,2.5,368,12.39625,1850
Subaru,Forester AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.5,315,10.625357142857142,1600
Subaru,Forester AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,359,11.9004,2350
Nissan,Rogue Sport FWD,2017,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,318,10.625357142857142,1600
Nissan,Rogue Sport AWD,2017,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,329,11.018888888888888,1650
Cadillac,CT6 Plug-In,2017,Automatic,2WD,2010-2020,Electric,Car,4.0,2.0,144,4.925934655682159,2250
Jaguar,F-Type Coupe,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.0,390,12.935217391304349,2550
Jaguar,F-Type Convertible,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.0,390,12.935217391304349,2550
Jaguar,F-Type S AWD Coupe,2018,Automatic,4WD,2010-2020,Gas,Car,6.0,3.0,426,14.167142857142858,2800
Jaguar,F-Type S AWD Convertible,2018,Automatic,4WD,2010-2020,Gas,Car,6.0,3.0,426,14.167142857142858,2800
Jaguar,F-Type Coupe,2018,Manual,2WD,2010-2020,Gas,Car,6.0,3.0,476,15.65842105263158,3050
Jaguar,F-Type Convertible,2018,Manual,2WD,2010-2020,Gas,Car,6.0,3.0,476,15.65842105263158,3050
Jaguar,F-Type S Coupe,2018,Manual,2WD,2010-2020,Gas,Car,6.0,3.0,485,16.528333333333336,3250
Jaguar,F-Type S Convertible,2018,Manual,2WD,2010-2020,Gas,Car,6.0,3.0,485,16.528333333333336,3250
Jaguar,XE,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.0,369,12.39625,2450
Jaguar,XE AWD,2018,Automatic,4WD,2010-2020,Gas,Car,6.0,3.0,383,12.935217391304349,2550
Jaguar,XF,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.0,377,12.935217391304349,2550
Jaguar,XF AWD,2018,Automatic,4WD,2010-2020,Gas,Car,6.0,3.0,390,12.935217391304349,2550
Hyundai,Sonata,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.4,316,10.625357142857142,1600
Hyundai,Sonata SE,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.4,308,10.25896551724138,1500
Hyundai,Santa Fe Sport FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.0,388,12.935217391304349,1900
Hyundai,Santa Fe Sport AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,410,13.52318181818182,2000
Jaguar,F-Pace,2018,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.0,446,14.8755,2900
Ferrari,488 GTB,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,3.9,501,16.528333333333336,3250
Ferrari,488 GTB,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,3.9,495,16.528333333333336,3250
Ferrari,488 Spider,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,3.9,501,16.528333333333336,3250
Ferrari,488 Spider,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,3.9,495,16.528333333333336,3250
Jaguar,F-Type S Coupe,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.0,407,13.52318181818182,2650
Jaguar,F-Type S Convertible,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.0,407,13.52318181818182,2650
Ferrari,GTC4Lusso,2018,Automatic,4WD,2010-2020,Gas,Car,12.0,6.3,661,22.885384615384616,4500
Ferrari,California T,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,3.9,487,16.528333333333336,3250
Ferrari,California T,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,3.9,478,15.65842105263158,3050
Lexus,LC 500h,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,301,9.917,1950
Lexus,LC 500,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,5.0,459,15.65842105263158,3050
Toyota,C-HR,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,305,10.25896551724138,1500
Hyundai,Elantra,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,281,9.2971875,1400
Hyundai,Elantra,2018,Manual,2WD,2010-2020,Gas,Car,4.0,2.0,301,10.25896551724138,1500
Hyundai,Elantra SE,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,272,9.015454545454546,1350
Genesis,G80 AWD,2018,Automatic,4WD,2010-2020,Gas,Car,8.0,5.0,503,16.528333333333336,3250
Genesis,G80 RWD,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,5.0,474,15.65842105263158,3050
Chevrolet,Equinox FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.0,355,11.9004,2350
GMC,Terrain FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.0,369,12.39625,2450
Hyundai,Santa Fe Sport FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.4,379,12.39625,1850
Hyundai,Santa Fe Sport Ultimate FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.0,396,12.935217391304349,1900
Kia,Sorento FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.4,377,12.39625,1850
Chevrolet,Equinox AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,367,12.39625,2450
GMC,Terrain AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,386,12.935217391304349,2550
Hyundai,Santa Fe Sport AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.4,406,13.52318181818182,2000
Kia,Sorento AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.4,397,13.52318181818182,2000
Subaru,Crosstrek AWD,2018,Manual,4WD,2010-2020,Gas,SUV,4.0,2.0,353,11.9004,1750
Subaru,Crosstrek AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,301,10.25896551724138,1500
Honda,Civic 5Dr - Type R,2017,Manual,2WD,2010-2020,Gas,Car,4.0,2.0,360,11.9004,2350
Chevrolet,Colorado ZR2 4WD,2017,Automatic,4WD,2010-2020,Diesel,Truck,4.0,2.8,506,17.859750000000002,2750
Mobility Ventures LLC,MV-1,2015,Automatic,2WD,2010-2020,Gas,Car,6.0,3.7,563,18.594375,2750
Mobility Ventures LLC,MV-1,2016,Automatic,2WD,2010-2020,Gas,Car,6.0,3.7,563,18.594375,2750
Ferrari,812 Superfast,2018,Automatic,2WD,2010-2020,Gas,Car,12.0,6.5,661,22.885384615384616,4500
Ferrari,GTC4Lusso T,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,3.9,524,17.500588235294117,3450
Infiniti,QX30,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,324,11.018888888888888,2150
Infiniti,QX30 AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,362,11.9004,2350
Cadillac,CTS,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,360,11.9004,2350
Kia,Optima,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,360,11.9004,1750
Kia,Optima,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.4,321,10.625357142857142,1600
Kia,Optima FE,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.4,310,10.25896551724138,1500
Hyundai,Santa Fe Sport Ultimate AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,425,14.167142857142858,2100
Jaguar,F-Type R AWD Coupe,2018,Automatic,4WD,2010-2020,Gas,Car,8.0,5.0,500,16.528333333333336,3250
Nissan,370Z Roadster,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.7,433,14.167142857142858,2800
Nissan,370Z Roadster,2018,Manual,2WD,2010-2020,Gas,Car,6.0,3.7,447,14.8755,2900
Audi,A6 quattro,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,347,11.442692307692308,2250
Audi,A6,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,311,10.625357142857142,2100
Land Rover,Discovery,2017,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.0,500,16.528333333333336,3250
Land Rover,Discovery,2017,Automatic,4WD,2010-2020,Diesel,SUV,6.0,3.0,448,15.530217391304348,2400
Audi,Q3 quattro,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,387,12.935217391304349,2550
Audi,Q3,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,380,12.935217391304349,2550
BMW,M760i xDrive,2018,Automatic,4WD,2010-2020,Gas,Car,12.0,6.6,571,18.594375,3650
Hyundai,Sonata,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,342,11.442692307692308,1700
Kia,Sorento FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.0,397,12.935217391304349,1900
Kia,Sportage FE FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.4,351,11.442692307692308,1700
Kia,Sportage FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.0,392,12.935217391304349,1900
Volkswagen,Atlas,2018,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.6,438,14.8755,2200
Alfa Romeo,Stelvio AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,364,12.39625,2450
Kia,Sportage AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.4,397,12.935217391304349,1900
Kia,Sorento AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,414,13.52318181818182,2000
Kia,Sportage FE AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.4,400,13.52318181818182,2000
Kia,Sportage AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,424,14.167142857142858,2100
Volkswagen,Atlas 4motion,2018,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.6,454,15.65842105263158,2300
Nissan,370Z,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.7,411,13.52318181818182,2650
Nissan,370Z,2018,Manual,2WD,2010-2020,Gas,Car,6.0,3.7,426,14.167142857142858,2800
Maserati,GranTurismo,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,4.7,572,18.594375,3650
Maserati,GranTurismo Convertible,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,4.7,577,19.834,3900
Mercedes-Benz,CLA250 4matic,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,328,11.018888888888888,2150
Mercedes-Benz,CLA250 4matic,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,328,11.018888888888888,2150
Mercedes-Benz,CLA250,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,310,10.25896551724138,2000
Maserati,Ghibli V6 SQ4 AWD,2018,Automatic,4WD,2010-2020,Gas,Car,6.0,3.0,475,15.65842105263158,3050
Maserati,Ghibli  V6 RWD,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.0,460,15.65842105263158,3050
Maserati,Ghibli  S RWD,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.0,471,15.65842105263158,3050
Maserati,Quattroporte V8,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,3.8,517,17.500588235294117,3450
Maserati,Quattroporte SQ4 V6,2018,Automatic,4WD,2010-2020,Gas,Car,6.0,3.0,485,16.528333333333336,3250
Maserati,Quattroporte S,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.0,482,16.528333333333336,3250
Mercedes-Benz,GLA250,2018,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.0,322,11.018888888888888,2150
Hyundai,Santa Fe FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.3,427,14.167142857142858,2100
Hyundai,Santa Fe Ultimate FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.3,457,14.8755,2200
Kia,Sorento FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.3,436,14.8755,2200
Kia,Sportage FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.4,358,11.9004,1750
Hyundai,Santa Fe AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.3,433,14.8755,2200
Hyundai,Santa Fe Ultimate AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.3,475,15.65842105263158,2300
Kia,Sorento FE AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.3,434,14.167142857142858,2100
Kia,Sorento AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.3,465,15.65842105263158,2300
Maserati,Levante S,2018,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.0,557,18.594375,3650
Maserati,Levante,2018,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.0,548,18.594375,3650
BMW,530e,2018,Automatic,2WD,2010-2020,Electric,Car,4.0,2.0,193,6.397569699426524,2000
BMW,530e xDrive,2018,Automatic,4WD,2010-2020,Electric,Car,4.0,2.0,200,6.5581247303225805,2100
Acura,TLX FWD,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.4,330,11.018888888888888,2150
Acura,TLX FWD,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,368,12.39625,2450
Acura,TLX FWD A-SPEC,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,382,12.935217391304349,2550
Acura,TLX AWD,2018,Automatic,4WD,2010-2020,Gas,Car,6.0,3.5,369,12.39625,2450
Acura,TLX AWD A-SPEC,2018,Automatic,4WD,2010-2020,Gas,Car,6.0,3.5,387,12.935217391304349,2550
Volvo,S60 Polestar AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,393,13.52318181818182,2650
Audi,allroad quattro,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,350,11.9004,2350
Volvo,V60 Polestar AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,393,13.52318181818182,2650
Honda,Odyssey,2018,Automatic,2WD,2010-2020,Gas,Van,6.0,3.5,406,13.52318181818182,2000
Honda,Odyssey,2018,Automatic,2WD,2010-2020,Gas,Van,6.0,3.5,395,13.52318181818182,2000
Acura,RDX FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,386,12.935217391304349,2550
Acura,RDX AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,402,13.52318181818182,2650
Mercedes-Benz,GLA250 4matic,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,337,11.442692307692308,2250
Mercedes-Benz,GLA250 4matic,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,337,11.442692307692308,2250
BMW,740e xDrive,2018,Automatic,4WD,2010-2020,Electric,Car,4.0,2.0,214,7.17298669862069,2150
Honda,Civic Si 2Dr,2017,Manual,2WD,2010-2020,Gas,Car,4.0,1.5,279,9.2971875,1800
Honda,Civic Si 4Dr,2017,Manual,2WD,2010-2020,Gas,Car,4.0,1.5,279,9.2971875,1800
Audi,RS 3,2018,Automatic,4WD,2010-2020,Gas,Car,5.0,2.5,399,13.52318181818182,2650
Audi,TT RS,2018,Automatic,4WD,2010-2020,Gas,Car,5.0,2.5,395,13.52318181818182,2650
Audi,A3,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,303,10.25896551724138,1500
Audi,A3 Cabriolet,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,315,10.625357142857142,1600
Mercedes-Benz,AMG CLA45 4matic,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,348,11.442692307692308,2250
Toyota,Yaris,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,1.5,278,9.2971875,1400
Toyota,Yaris,2018,Manual,2WD,2010-2020,Gas,Car,4.0,1.5,271,9.015454545454546,1350
Volvo,S60 Inscription FWD,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,304,10.25896551724138,1500
Volvo,S60 FWD,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,304,10.25896551724138,1500
Volvo,S60 AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,345,11.442692307692308,2250
Volvo,S60 Inscription AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,338,11.442692307692308,1700
Volvo,S60 AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,338,11.442692307692308,1700
Volvo,S60 CC AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,354,11.9004,1750
Toyota,Avalon Hybrid,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.5,223,7.43775,1100
Toyota,Avalon,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,366,12.39625,1850
Volvo,S90 FWD,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,322,11.018888888888888,2150
Volvo,S90 AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,354,11.9004,2350
Volvo,S90 AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,340,11.442692307692308,2250
Hyundai,Elantra GT,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,327,11.018888888888888,1650
Hyundai,Elantra GT,2018,Manual,2WD,2010-2020,Gas,Car,4.0,2.0,338,11.442692307692308,1700
Volvo,V60 FWD,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,304,10.25896551724138,1500
Volvo,V60 AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,345,11.442692307692308,2250
Volvo,V60 CC AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,354,11.9004,1750
Volvo,V60 AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,338,11.442692307692308,1700
Mercedes-Benz,AMG GLA45 4matic,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,361,11.9004,2350
Volvo,V90 FWD,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,322,11.018888888888888,2150
Volvo,V90 AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,354,11.9004,2350
Volvo,V90 CC AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,361,11.9004,2350
Volvo,V90 CC AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,344,11.442692307692308,2250
Kia,Sedona,2018,Automatic,2WD,2010-2020,Gas,Van,6.0,3.3,443,14.8755,2200
Kia,Sedona SX,2018,Automatic,2WD,2010-2020,Gas,Van,6.0,3.3,433,14.167142857142858,2100
Kia,Sedona SXL,2018,Automatic,2WD,2010-2020,Gas,Van,6.0,3.3,476,15.65842105263158,2300
Volkswagen,Tiguan,2018,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.0,368,12.39625,1850
Volvo,XC60 AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,367,12.39625,2450
Volvo,XC60 AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,385,12.935217391304349,2550
Volvo,XC90 FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.0,353,11.9004,2350
Audi,Q7,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,415,14.167142857142858,2800
Volvo,XC90 AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,394,12.935217391304349,2550
Chevrolet,Corvette,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,6.2,541,18.594375,3650
Chevrolet,Corvette,2018,Manual,2WD,2010-2020,Gas,Car,8.0,6.2,466,15.65842105263158,3050
Chevrolet,Corvette,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,6.2,487,16.528333333333336,3250
Chevrolet,Corvette,2018,Manual,2WD,2010-2020,Gas,Car,8.0,6.2,503,16.528333333333336,3250
Chevrolet,Camaro,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.6,396,12.935217391304349,1900
Chevrolet,Camaro,2018,Manual,2WD,2010-2020,Gas,Car,8.0,6.2,559,18.594375,3650
Chevrolet,Camaro,2018,Manual,2WD,2010-2020,Gas,Car,8.0,6.2,457,15.65842105263158,3050
Chevrolet,Camaro,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,6.2,442,14.8755,2900
Chevrolet,Camaro,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,6.2,582,19.834,3900
Chevrolet,Camaro,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,354,11.9004,2350
Chevrolet,Camaro,2018,Manual,2WD,2010-2020,Gas,Car,4.0,2.0,379,12.935217391304349,2550
Jaguar,XE,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,312,10.625357142857142,2100
Chevrolet,Impala,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.5,360,11.9004,1750
Chevrolet,Impala,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.6,409,13.52318181818182,2000
Chevrolet,Impala,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.6,404,13.52318181818182,2000
Genesis,G90 AWD,2018,Automatic,4WD,2010-2020,Gas,Car,6.0,3.3,448,14.8755,2900
Genesis,G90 RWD,2018,Automatic,2WD,2010-2020,Gas,Car,6.0,3.3,454,14.8755,2900
Genesis,G90 AWD,2018,Automatic,4WD,2010-2020,Gas,Car,8.0,5.0,493,16.528333333333336,3250
Genesis,G90 RWD,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,5.0,482,15.65842105263158,3050
Kia,Soul,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,334,11.018888888888888,1650
Ford,Transit Connect Van FFV,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.5,392,12.935217391304349,1900
Ford,Transit Connect Wagon LWB FFV,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.5,404,13.52318181818182,2000
Ford,Transit Connect Wagon FFV,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.5,404,13.52318181818182,2000
Ford,Transit Connect Van 2WD,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.5,392,12.935217391304349,1900
Ford,Transit Connect Wagon LWB FWD,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.5,404,13.52318181818182,2000
Ford,Transit Connect Wagon FWD,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.5,404,13.52318181818182,2000
Jaguar,F-Pace,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,365,12.39625,2450
Volkswagen,Tiguan 4motion,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,382,12.935217391304349,1900
Volvo,XC90 AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,365,12.39625,2450
Mercedes-Benz,Maybach S650 Convertible,2017,Automatic,2WD,2010-2020,Gas,Car,12.0,6.0,561,18.594375,3650
Lamborghini,Aventador S Coupe,2018,Automatic,4WD,2010-2020,Gas,Car,12.0,6.5,731,24.7925,4850
Lamborghini,Aventador Coupe,2018,Automatic,4WD,2010-2020,Gas,Car,12.0,6.5,731,24.7925,4850
Lamborghini,Aventador S Roadster,2018,Automatic,4WD,2010-2020,Gas,Car,12.0,6.5,751,24.7925,4850
Lamborghini,Aventador Roadster,2018,Automatic,4WD,2010-2020,Gas,Car,12.0,6.5,751,24.7925,4850
Mercedes-Benz,AMG GT S Coupe,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,4.0,486,16.528333333333336,3250
Mercedes-Benz,AMG GT Coupe,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,4.0,486,16.528333333333336,3250
Mercedes-Benz,AMG GT Roadster,2018,Automatic,2WD,2010-2020,Gas,Car,8.0,4.0,490,16.528333333333336,3250
Chevrolet,Camaro,2018,Manual,2WD,2010-2020,Gas,Car,6.0,3.6,437,14.8755,2200
Chevrolet,Malibu,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,1.5,292,9.917,1450
Chevrolet,Malibu,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,344,11.442692307692308,2250
Jaguar,XF,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,312,10.625357142857142,2100
Jaguar,XF AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,333,11.018888888888888,2150
Subaru,Legacy AWD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.5,311,10.25896551724138,1500
Subaru,Legacy AWD,2018,Automatic,4WD,2010-2020,Gas,Car,6.0,3.6,387,12.935217391304349,1900
Lincoln,MKT Livery AWD,2018,Automatic,4WD,2010-2020,Gas,Car,6.0,3.7,493,16.528333333333336,2450
Subaru,Outback AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.5,320,10.625357142857142,1600
Subaru,Outback AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.6,398,13.52318181818182,2000
Ford,Flex FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,468,15.65842105263158,2300
Lincoln,MKT FWD,2018,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.7,468,15.65842105263158,2300
Ford,Flex AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,494,16.528333333333336,2450
Ford,Flex AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,523,17.500588235294117,2600
Lincoln,MKT AWD,2018,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,523,17.500588235294117,2600
MINI,Cooper SE Countryman All4,2018,Automatic,4WD,2010-2020,Electric,Car,3.0,1.5,223,7.3640088664285726,2150
Jaguar,XE,2018,Automatic,2WD,2010-2020,Diesel,Car,4.0,2.0,284,9.922083333333337,1550
Jaguar,XE AWD,2018,Automatic,4WD,2010-2020,Diesel,Car,4.0,2.0,299,10.505735294117647,1600
Mazda,3 4-Door,2018,Manual,2WD,2010-2020,Gas,Car,4.0,2.0,281,9.597096774193547,1400
Mazda,3 4-Door,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,283,9.597096774193547,1400
Mazda,3 4-Door,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.5,293,9.917,1450
Mazda,CX-3 2WD,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,290,9.597096774193547,1400
Mazda,CX-3 4WD,2018,Automatic,4WD,2010-2020,Gas,Car,4.0,2.0,308,10.25896551724138,1500
Jaguar,XF,2018,Automatic,2WD,2010-2020,Diesel,Car,4.0,2.0,289,10.205571428571428,1550
Jaguar,XF AWD,2018,Automatic,4WD,2010-2020,Diesel,Car,4.0,2.0,299,10.505735294117647,1600
Mazda,3 5-Door,2018,Manual,2WD,2010-2020,Gas,Car,4.0,2.0,286,9.597096774193547,1400
Mazda,3 5-Door,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,280,9.2971875,1400
Mazda,3 5-Door,2018,Automatic,2WD,2010-2020,Gas,Car,4.0,2.5,301,9.917,1450
Subaru,Impreza 4-Door,2018,Manual,4WD,2010-2020,Gas,Car,4.0,2.0,331,11.018888888888888,1650
