,make,model,year,cylinders,trany,displ,VClass,co2,barrels08,fuelCost08,fuelType,highway08,city08,comb08
21206,Ford,Edge AWD,2018.0,6.0,Automatic (S6),3.5,Small Sport Utility Vehicle 4WD,467.0,15.65842105,2300.0,Regular,23.0,17.0,19.0
21207,Ford,Edge AWD,2018.0,6.0,Automatic (S6),2.7,Small Sport Utility Vehicle 4WD,453.0,14.8755,2200.0,Regular,24.0,17.0,20.0
21208,Lincoln,MKX AWD,2018.0,6.0,Automatic (S6),2.7,Small Sport Utility Vehicle 4WD,467.0,15.65842105,2300.0,Regular,24.0,17.0,19.0
21209,Lincoln,MKX AWD,2018.0,6.0,Automatic (S6),3.7,Small Sport Utility Vehicle 4WD,471.0,15.65842105,2300.0,Regular,23.0,16.0,19.0
21210,Jaguar,F-Type Coupe,2018.0,4.0,Automatic (S8),2.0,Two Seaters,346.0,11.44269231,2250.0,Premium,30.0,23.0,26.0
21211,Jaguar,F-Type Convertible,2018.0,4.0,Automatic (S8),2.0,Two Seaters,346.0,11.44269231,2250.0,Premium,30.0,23.0,26.0
21212,Acura,ILX,2018.0,4.0,Automatic (AM-S8),2.4,Compact Cars,309.0,10.25896552,2000.0,Premium,35.0,25.0,29.0
21213,Honda,Civic 2Dr,2018.0,4.0,Manual 6-spd,2.0,Compact Cars,278.0,9.2971875,1400.0,Regular,39.0,28.0,32.0
21214,Honda,Civic 2Dr,2018.0,4.0,Automatic (variable gear ratios),2.0,Compact Cars,262.0,8.750294118,1300.0,Regular,39.0,30.0,34.0
21215,Honda,Civic 2Dr,2018.0,4.0,Manual 6-spd,1.5,Compact Cars,258.0,8.500285714,1250.0,Regular,41.0,30.0,35.0
21216,Honda,Civic 2Dr,2018.0,4.0,Automatic (variable gear ratios),1.5,Compact Cars,256.0,8.500285714,1250.0,Regular,40.0,31.0,35.0
21217,Honda,Civic Si 2Dr,2018.0,4.0,Manual 6-spd,1.5,Compact Cars,279.0,9.2971875,1800.0,Premium,38.0,28.0,32.0
21218,Mazda,2,2018.0,4.0,Manual 6-spd,1.5,Compact Cars,264.0,8.750294118,1300.0,Regular,39.0,30.0,34.0
21219,Mazda,2,2018.0,4.0,Automatic (S6),1.5,Compact Cars,252.0,8.500285714,1250.0,Regular,40.0,32.0,35.0
21220,Honda,Civic 4Dr,2018.0,4.0,Manual 6-spd,2.0,Midsize Cars,273.0,9.2971875,1400.0,Regular,40.0,28.0,32.0
21221,Honda,Civic 4Dr,2018.0,4.0,Automatic (variable gear ratios),2.0,Midsize Cars,257.0,8.750294118,1300.0,Regular,40.0,31.0,34.0
21222,Honda,Civic 4Dr,2018.0,4.0,Manual 6-spd,1.5,Midsize Cars,251.0,8.500285714,1250.0,Regular,42.0,31.0,35.0
21223,Honda,Civic 4Dr,2018.0,4.0,Automatic (variable gear ratios),1.5,Midsize Cars,247.0,8.264166667,1200.0,Regular,42.0,32.0,36.0
21224,Honda,Civic Si 4Dr,2018.0,4.0,Manual 6-spd,1.5,Midsize Cars,279.0,9.2971875,1800.0,Premium,38.0,28.0,32.0
21225,Lexus,GS 350 F Sport,2018.0,6.0,Automatic (S8),3.5,Midsize Cars,405.0,13.52318182,2650.0,Premium,27.0,19.0,22.0
21226,Lexus,GS 450h,2018.0,6.0,Automatic (AV-S8),3.5,Midsize Cars,283.0,9.597096774,1900.0,Premium,34.0,29.0,31.0
21227,Lexus,GS 300,2018.0,4.0,Automatic (S8),2.0,Midsize Cars,345.0,11.44269231,2250.0,Premium,32.0,22.0,26.0
21228,Lexus,GS 300 F Sport,2018.0,4.0,Automatic (S8),2.0,Midsize Cars,368.0,12.39625,2450.0,Premium,30.0,21.0,24.0
21229,Lexus,GS 350,2018.0,6.0,Automatic (S8),3.5,Midsize Cars,388.0,12.93521739,2550.0,Premium,28.0,20.0,23.0
21230,Lexus,GS 350 AWD,2018.0,6.0,Automatic (S6),3.5,Midsize Cars,407.0,13.52318182,2650.0,Premium,26.0,19.0,22.0
21231,Honda,Civic 5Dr - Type R,2018.0,4.0,Manual 6-spd,2.0,Large Cars,360.0,11.9004,2350.0,Premium,28.0,22.0,25.0
21232,Volkswagen,Golf Alltrack,2018.0,4.0,Automatic (AM-S6),1.8,Small Station Wagons,354.0,11.9004,1750.0,Regular,30.0,22.0,25.0
21233,Infiniti,QX60 FWD,2018.0,6.0,Automatic (AV-S7),3.5,Small Sport Utility Vehicle 2WD,399.0,13.52318182,2650.0,Premium,27.0,20.0,22.0
21234,Lexus,NX 300,2018.0,4.0,Automatic (S6),2.0,Small Sport Utility Vehicle 2WD,360.0,11.9004,2350.0,Premium,28.0,22.0,25.0
21235,Buick,Envision AWD,2018.0,4.0,Automatic 6-spd,2.0,Small Sport Utility Vehicle 4WD,400.0,13.52318182,2650.0,Premium,26.0,20.0,22.0
21236,Infiniti,QX60 AWD,2018.0,6.0,Automatic (AV-S7),3.5,Small Sport Utility Vehicle 4WD,410.0,13.52318182,2650.0,Premium,26.0,19.0,22.0
21237,Jeep,Wrangler 4WD,2018.0,6.0,Automatic 5-spd,3.6,Small Sport Utility Vehicle 4WD,481.0,16.52833333,2450.0,Regular,21.0,17.0,18.0
21238,Jeep,Wrangler 4WD,2018.0,6.0,Manual 6-spd,3.6,Small Sport Utility Vehicle 4WD,480.0,16.52833333,2450.0,Regular,21.0,17.0,18.0
21239,Jeep,Wrangler Unlimited 4WD,2018.0,6.0,Automatic 5-spd,3.6,Small Sport Utility Vehicle 4WD,504.0,16.52833333,2450.0,Regular,20.0,16.0,18.0
21240,Jeep,Wrangler Unlimited 4WD,2018.0,6.0,Manual 6-spd,3.6,Small Sport Utility Vehicle 4WD,502.0,16.52833333,2450.0,Regular,21.0,16.0,18.0
21241,Lexus,NX 300h AWD,2018.0,4.0,Automatic (AV-S6),2.5,Small Sport Utility Vehicle 4WD,283.0,9.597096774,1400.0,Regular,30.0,33.0,31.0
21242,Lexus,NX 300 AWD,2018.0,4.0,Automatic (S6),2.0,Small Sport Utility Vehicle 4WD,363.0,12.39625,2450.0,Premium,28.0,22.0,24.0
21243,Lexus,NX 300 AWD F Sport,2018.0,4.0,Automatic (S6),2.0,Small Sport Utility Vehicle 4WD,374.0,12.39625,2450.0,Premium,27.0,22.0,24.0
21244,Audi,A3 e-tron,2018.0,4.0,Automatic (AM-S6),1.4,Compact Cars,150.0,5.042632126,1600.0,Premium and Electricity,39.0,34.0,36.0
21245,Bentley,Continental GT Convertible,2018.0,12.0,Automatic (S8),6.0,Subcompact Cars,627.0,21.25071429,4150.0,Premium,20.0,12.0,14.0
21246,Bentley,Continental Supersports Convertible,2018.0,12.0,Automatic (S8),6.0,Subcompact Cars,627.0,21.25071429,4150.0,Premium,20.0,12.0,14.0
21247,Bentley,Flying Spur,2018.0,12.0,Automatic (S8),6.0,Midsize Cars,627.0,21.25071429,4150.0,Premium,20.0,12.0,14.0
21248,Buick,Regal AWD,2018.0,6.0,Automatic (S9),3.6,Large Cars,403.0,13.52318182,2000.0,Regular,27.0,19.0,22.0
21249,Honda,Accord,2018.0,4.0,Manual 6-spd,1.5,Large Cars,298.0,9.917,1450.0,Regular,35.0,26.0,30.0
21250,Honda,Accord,2018.0,4.0,Automatic (variable gear ratios),1.5,Large Cars,266.0,9.015454545,1350.0,Regular,38.0,30.0,33.0
21251,Honda,Accord,2018.0,4.0,Automatic (AV-S7),1.5,Large Cars,282.0,9.597096774,1400.0,Regular,35.0,29.0,31.0
21252,Ford,F150 Pickup 2WD FFV,2018.0,8.0,Automatic (S10),5.0,Standard Pickup Trucks 2WD,457.0,15.65842105,2300.0,Gasoline or E85,23.0,17.0,19.0
21253,Ford,F150 5.0L 2WD FFV GVWR>7599 LBS,2018.0,8.0,Automatic (S10),5.0,Standard Pickup Trucks 2WD,520.0,17.50058824,2600.0,Gasoline or E85,20.0,16.0,17.0
21254,Ford,F150 2WD FFV BASE PAYLOAD LT,2018.0,8.0,Automatic (S10),5.0,Standard Pickup Trucks 2WD,491.0,16.52833333,2450.0,Gasoline or E85,21.0,16.0,18.0
21255,Ford,F150 Pickup 4WD FFV,2018.0,8.0,Automatic (S10),5.0,Standard Pickup Trucks 4WD,498.0,16.52833333,2450.0,Gasoline or E85,22.0,16.0,18.0
21256,Ford,F150 5.0L 4WD FFV GVWR>7599 LBS,2018.0,8.0,Automatic (S10),5.0,Standard Pickup Trucks 4WD,523.0,17.50058824,2600.0,Gasoline or E85,19.0,15.0,17.0
21257,Ford,F150 4WD FFV BASE PAYLOAD LT,2018.0,8.0,Automatic (S10),5.0,Standard Pickup Trucks 4WD,522.0,17.50058824,2600.0,Gasoline or E85,20.0,16.0,17.0
21258,smart,fortwo electric drive convertible,2017.0,,Automatic (A1),,Two Seaters,0.0,0.0792,750.0,Electricity,91.0,112.0,102.0
21259,Ford,Focus FWD,2018.0,4.0,Automatic (AM6),2.0,Compact Cars,289.0,9.597096774,1400.0,Regular,38.0,26.0,31.0
21260,Ford,Focus FWD,2018.0,4.0,Automatic (AM-S6),2.0,Compact Cars,321.0,10.62535714,1600.0,Regular,34.0,24.0,28.0
21261,Ford,Focus FWD,2018.0,4.0,Manual 5-spd,2.0,Compact Cars,316.0,10.62535714,1600.0,Regular,34.0,25.0,28.0
21262,Ford,Focus FWD,2018.0,3.0,Automatic (S6),1.0,Compact Cars,286.0,9.597096774,1400.0,Regular,38.0,27.0,31.0
21263,Ford,Focus FWD,2018.0,3.0,Manual 6-spd,1.0,Compact Cars,264.0,8.750294118,1300.0,Regular,40.0,30.0,34.0
21264,Volkswagen,GTI,2018.0,4.0,Manual 6-spd,2.0,Compact Cars,320.0,10.62535714,1600.0,Regular,33.0,25.0,28.0
21265,Volkswagen,GTI,2018.0,4.0,Automatic (AM-S6),2.0,Compact Cars,322.0,11.01888889,1650.0,Regular,32.0,24.0,27.0
21266,Ford,Focus ST FWD,2018.0,4.0,Manual 6-spd,2.0,Midsize Cars,356.0,11.9004,1750.0,Regular,30.0,22.0,25.0
21267,Nissan,Maxima,2018.0,6.0,Automatic (AV-S7),3.5,Midsize Cars,364.0,11.9004,2350.0,Premium,30.0,21.0,25.0
21268,Ford,C-MAX Hybrid FWD,2018.0,4.0,Automatic (variable gear ratios),2.0,Large Cars,222.0,7.43775,1100.0,Regular,38.0,42.0,40.0
21269,Hyundai,Ioniq Blue,2018.0,4.0,Automatic (AM6),1.6,Large Cars,154.0,5.129482759,750.0,Regular,59.0,57.0,58.0
21270,Hyundai,Ioniq,2018.0,4.0,Automatic (AM6),1.6,Large Cars,163.0,5.409272727,800.0,Regular,54.0,55.0,55.0
21271,Kia,Niro,2018.0,4.0,Automatic (AM6),1.6,Small Station Wagons,183.0,6.071632653,900.0,Regular,46.0,51.0,49.0
21272,Kia,Niro FE,2018.0,4.0,Automatic (AM6),1.6,Small Station Wagons,177.0,5.9502,900.0,Regular,49.0,52.0,50.0
21273,Kia,Niro Touring,2018.0,4.0,Automatic (AM6),1.6,Small Station Wagons,207.0,6.918837209,1050.0,Regular,40.0,46.0,43.0
21274,Ram,1500 2WD,2018.0,6.0,Automatic 8-spd,3.6,Standard Pickup Trucks 2WD,450.0,14.8755,2200.0,Gasoline or E85,25.0,17.0,20.0
21275,Ram,1500 4WD,2018.0,6.0,Automatic 8-spd,3.6,Standard Pickup Trucks 4WD,475.0,15.65842105,2300.0,Gasoline or E85,23.0,16.0,19.0
21276,Dodge,Grand Caravan,2018.0,6.0,Automatic 6-spd,3.6,Minivan - 2WD,445.0,14.8755,2200.0,Gasoline or E85,25.0,17.0,20.0
21277,Dodge,Grand Caravan,2018.0,6.0,Automatic 6-spd,3.6,Minivan - 2WD,445.0,14.8755,2200.0,Regular,25.0,17.0,20.0
21278,Ford,EcoSport FWD,2018.0,3.0,Automatic (S6),1.0,Small Sport Utility Vehicle 2WD,314.0,10.62535714,1600.0,Regular,29.0,27.0,28.0
21279,Honda,CR-V FWD,2018.0,4.0,Automatic (variable gear ratios),2.4,Small Sport Utility Vehicle 2WD,312.0,10.62535714,1600.0,Regular,32.0,26.0,28.0
21280,Honda,CR-V FWD,2018.0,4.0,Automatic (variable gear ratios),1.5,Small Sport Utility Vehicle 2WD,292.0,9.917,1450.0,Regular,34.0,28.0,30.0
21281,Toyota,Highlander,2018.0,4.0,Automatic (S6),2.7,Small Sport Utility Vehicle 2WD,407.0,13.52318182,2000.0,Regular,24.0,20.0,22.0
21282,Ford,EcoSport AWD,2018.0,4.0,Automatic (S6),2.0,Small Sport Utility Vehicle 4WD,353.0,11.9004,1750.0,Regular,29.0,23.0,25.0
21283,Honda,CR-V AWD,2018.0,4.0,Automatic (variable gear ratios),2.4,Small Sport Utility Vehicle 4WD,327.0,11.01888889,1650.0,Regular,31.0,25.0,27.0
21284,Honda,CR-V AWD,2018.0,4.0,Automatic (variable gear ratios),1.5,Small Sport Utility Vehicle 4WD,303.0,10.25896552,1500.0,Regular,33.0,27.0,29.0
21285,Hyundai,Tucson AWD,2018.0,4.0,Automatic (AM7),1.6,Small Sport Utility Vehicle 4WD,355.0,11.9004,1750.0,Regular,28.0,24.0,25.0
21286,Hyundai,Tucson AWD,2018.0,4.0,Automatic (S6),2.0,Small Sport Utility Vehicle 4WD,388.0,12.93521739,1900.0,Regular,26.0,21.0,23.0
21287,Land Rover,Range Rover Evoque Convertible,2018.0,4.0,Automatic (S9),2.0,Small Sport Utility Vehicle 4WD,371.0,12.39625,2450.0,Premium,29.0,21.0,24.0
21288,Land Rover,Range Rover Evoque (286 Hp),2018.0,4.0,Automatic (S9),2.0,Small Sport Utility Vehicle 4WD,377.0,12.39625,2450.0,Premium,29.0,21.0,24.0
21289,Ford,Expedition 2WD,2018.0,6.0,Automatic (S10),3.5,Standard Sport Utility Vehicle 2WD,441.0,14.8755,2200.0,Regular,24.0,17.0,20.0
21290,Ford,Expedition MAX 2WD,2018.0,6.0,Automatic (S10),3.5,Standard Sport Utility Vehicle 2WD,464.0,15.65842105,2300.0,Regular,23.0,17.0,19.0
21291,Lincoln,Navigator 2WD,2018.0,6.0,Automatic (S10),3.5,Standard Sport Utility Vehicle 2WD,469.0,15.65842105,2300.0,Regular,23.0,16.0,19.0
21292,Ford,Expedition 4WD,2018.0,6.0,Automatic (S10),3.5,Standard Sport Utility Vehicle 4WD,466.0,15.65842105,2300.0,Regular,22.0,17.0,19.0
21293,Ford,Expedition MAX 4WD,2018.0,6.0,Automatic (S10),3.5,Standard Sport Utility Vehicle 4WD,494.0,16.52833333,2450.0,Regular,21.0,16.0,18.0
21294,Lincoln,Navigator 4WD,2018.0,6.0,Automatic (S10),3.5,Standard Sport Utility Vehicle 4WD,499.0,16.52833333,2450.0,Regular,21.0,16.0,18.0
21295,Ford,Focus Electric,2018.0,,Automatic (A1),,Compact Cars,0.0,0.0744,700.0,Electricity,96.0,118.0,107.0
21296,Hyundai,Ioniq Electric,2018.0,,Automatic (A1),,Midsize Cars,0.0,0.06,550.0,Electricity,122.0,150.0,136.0
21297,Ford,Mustang,2018.0,4.0,Manual 6-spd,2.3,Subcompact Cars,357.0,11.9004,1750.0,Regular,31.0,21.0,25.0
21298,Ford,Mustang Performance Package,2018.0,4.0,Manual 6-spd,2.3,Subcompact Cars,383.0,12.93521739,1900.0,Regular,28.0,20.0,23.0
21299,Ford,Mustang Convertible,2018.0,4.0,Manual 6-spd,2.3,Subcompact Cars,383.0,12.93521739,1900.0,Regular,28.0,20.0,23.0
21300,Ford,Mustang,2018.0,8.0,Manual 6-spd,5.0,Subcompact Cars,483.0,16.52833333,2450.0,Regular,25.0,15.0,18.0
21301,Ford,Shelby GT350 Mustang,2018.0,8.0,Manual 6-spd,5.2,Subcompact Cars,549.0,18.594375,3650.0,Premium,21.0,14.0,16.0
21302,Ford,Mustang Convertible,2018.0,4.0,Automatic (S10),2.3,Subcompact Cars,384.0,12.93521739,1900.0,Regular,29.0,20.0,23.0
21303,Ford,Mustang,2018.0,4.0,Automatic (S10),2.3,Subcompact Cars,353.0,11.9004,1750.0,Regular,32.0,21.0,25.0
21304,Ford,Mustang Performance Package,2018.0,4.0,Automatic (S10),2.3,Subcompact Cars,384.0,12.93521739,1900.0,Regular,29.0,20.0,23.0
21305,Ford,Mustang,2018.0,8.0,Automatic (S10),5.0,Subcompact Cars,468.0,15.65842105,2300.0,Regular,25.0,16.0,19.0
21306,Ford,Mustang Convertible,2018.0,8.0,Automatic (S10),5.0,Subcompact Cars,490.0,16.52833333,2450.0,Regular,24.0,15.0,18.0
21307,Nissan,GT-R,2018.0,6.0,Automatic (AM6),3.8,Subcompact Cars,484.0,16.52833333,3250.0,Premium,22.0,16.0,18.0
21308,Lexus,IS 300,2018.0,4.0,Automatic (S8),2.0,Compact Cars,345.0,11.44269231,2250.0,Premium,32.0,22.0,26.0
21309,Kia,Optima Hybrid,2018.0,4.0,Automatic (AM6),2.0,Midsize Cars,212.0,7.083571429,1050.0,Regular,46.0,39.0,42.0
21310,Mercedes-Benz,E400 4matic,2018.0,6.0,Automatic 9-spd,3.0,Midsize Cars,396.0,12.93521739,2550.0,Premium,27.0,20.0,23.0
21311,Nissan,Sentra,2018.0,4.0,Manual 6-spd,1.8,Midsize Cars,297.0,9.917,1450.0,Regular,35.0,27.0,30.0
21312,Nissan,Sentra,2018.0,4.0,Automatic (variable gear ratios),1.8,Midsize Cars,279.0,9.2971875,1400.0,Regular,37.0,29.0,32.0
21313,Nissan,Sentra,2018.0,4.0,Manual 6-spd,1.6,Midsize Cars,318.0,10.62535714,2100.0,Premium,32.0,26.0,28.0
21314,Nissan,Sentra Nismo,2018.0,4.0,Manual 6-spd,1.6,Midsize Cars,330.0,11.01888889,2150.0,Premium,31.0,25.0,27.0
21315,Nissan,Sentra,2018.0,4.0,Automatic (AV-S7),1.6,Midsize Cars,307.0,10.25896552,2000.0,Premium,33.0,27.0,29.0
21316,Nissan,Sentra Nismo,2018.0,4.0,Automatic (AV-S7),1.6,Midsize Cars,330.0,11.01888889,2150.0,Premium,30.0,25.0,27.0
21317,Ford,Taurus AWD,2018.0,6.0,Automatic (S6),3.5,Large Cars,471.0,15.65842105,2300.0,Regular,24.0,16.0,19.0
21318,Ford,Taurus AWD,2018.0,6.0,Automatic (S6),3.5,Large Cars,467.0,15.65842105,2300.0,Regular,24.0,17.0,19.0
21319,Ford,Taurus FWD,2018.0,6.0,Automatic (S6),3.5,Large Cars,423.0,14.16714286,2100.0,Regular,27.0,18.0,21.0
21320,Ford,Taurus AWD FFV,2018.0,6.0,Automatic (S6),3.5,Large Cars,467.0,15.65842105,2300.0,Gasoline or E85,24.0,17.0,19.0
21321,Ford,Taurus FWD FFV,2018.0,6.0,Automatic (S6),3.5,Large Cars,423.0,14.16714286,2100.0,Gasoline or E85,27.0,18.0,21.0
21322,Nissan,Titan 2WD,2018.0,8.0,Automatic (S7),5.6,Standard Pickup Trucks 2WD,505.0,16.52833333,2450.0,Regular,21.0,15.0,18.0
21323,Nissan,Titan 4WD,2018.0,8.0,Automatic (S7),5.6,Standard Pickup Trucks 4WD,505.0,16.52833333,2450.0,Regular,21.0,15.0,18.0
21324,Nissan,Titan 4WD PRO4X,2018.0,8.0,Automatic (S7),5.6,Standard Pickup Trucks 4WD,529.0,17.50058824,2600.0,Regular,20.0,15.0,17.0
21325,Chevrolet,City Express Cargo Van,2018.0,4.0,Automatic (variable gear ratios),2.0,Special Purpose Vehicle 2WD,356.0,11.9004,1750.0,Regular,26.0,24.0,25.0
21326,Nissan,NV200 Cargo Van,2018.0,4.0,Automatic (variable gear ratios),2.0,Special Purpose Vehicle 2WD,356.0,11.9004,1750.0,Regular,26.0,24.0,25.0
21327,Fiat,500 X,2018.0,4.0,Automatic 9-spd,2.4,Small Sport Utility Vehicle 2WD,354.0,11.9004,1750.0,Regular,30.0,22.0,25.0
21328,Fiat,500 X,2018.0,4.0,Manual 6-spd,1.4,Small Sport Utility Vehicle 2WD,317.0,10.62535714,2100.0,Premium,33.0,25.0,28.0
21329,Hyundai,Tucson FWD,2018.0,4.0,Automatic (AM7),1.6,Small Sport Utility Vehicle 2WD,334.0,11.01888889,1650.0,Regular,30.0,25.0,27.0
21330,Hyundai,Tucson FWD,2018.0,4.0,Automatic (S6),2.0,Small Sport Utility Vehicle 2WD,342.0,11.44269231,1700.0,Regular,30.0,23.0,26.0
21331,Mitsubishi,Outlander 2WD,2018.0,4.0,Automatic (AV-S6),2.4,Small Sport Utility Vehicle 2WD,326.0,11.01888889,1650.0,Regular,30.0,25.0,27.0
21332,Mitsubishi,Outlander Sport 2WD,2018.0,4.0,Manual 5-spd,2.0,Small Sport Utility Vehicle 2WD,347.0,11.9004,1750.0,Regular,29.0,23.0,25.0
21333,Mitsubishi,Outlander Sport 2WD,2018.0,4.0,Automatic (AV-S6),2.0,Small Sport Utility Vehicle 2WD,328.0,11.01888889,1650.0,Regular,30.0,24.0,27.0
21334,Mitsubishi,Outlander Sport 2WD,2018.0,4.0,Automatic (AV-S6),2.4,Small Sport Utility Vehicle 2WD,353.0,11.9004,1750.0,Regular,29.0,23.0,25.0
21335,Nissan,Rogue FWD,2018.0,4.0,Automatic (variable gear ratios),2.5,Small Sport Utility Vehicle 2WD,310.0,10.25896552,1500.0,Regular,33.0,26.0,29.0
21336,Nissan,Rogue Hybrid  FWD,2018.0,4.0,Automatic (AV-S7),2.0,Small Sport Utility Vehicle 2WD,261.0,8.750294118,1300.0,Regular,35.0,33.0,34.0
21337,BMW,X3 xDrive30i,2018.0,4.0,Automatic (S8),2.0,Small Sport Utility Vehicle 4WD,359.0,11.9004,2350.0,Premium,29.0,22.0,25.0
21338,BMW,X3 M40i,2018.0,6.0,Automatic (S8),3.0,Small Sport Utility Vehicle 4WD,388.0,12.93521739,2550.0,Premium,27.0,20.0,23.0
21339,Fiat,500 X AWD,2018.0,4.0,Automatic 9-spd,2.4,Small Sport Utility Vehicle 4WD,364.0,12.39625,1850.0,Regular,29.0,21.0,24.0
21340,Jeep,New Wrangler Unlimited 4WD,2018.0,6.0,Automatic 8-spd,3.6,Small Sport Utility Vehicle 4WD,443.0,14.8755,2200.0,Regular,23.0,18.0,20.0
21341,Jeep,New Wrangler Unlimited 4WD,2018.0,6.0,Manual 6-spd,3.6,Small Sport Utility Vehicle 4WD,459.0,15.65842105,2300.0,Regular,23.0,17.0,19.0
21342,Mitsubishi,Outlander 4WD,2018.0,4.0,Automatic (AV-S6),2.4,Small Sport Utility Vehicle 4WD,341.0,11.44269231,1700.0,Regular,29.0,24.0,26.0
21343,Mitsubishi,Outlander 4WD,2018.0,6.0,Automatic (S6),3.0,Small Sport Utility Vehicle 4WD,402.0,13.52318182,2650.0,Premium,27.0,20.0,22.0
21344,Mitsubishi,Outlander Sport 4WD,2018.0,4.0,Automatic (AV-S6),2.0,Small Sport Utility Vehicle 4WD,343.0,11.44269231,1700.0,Regular,29.0,23.0,26.0
21345,Mitsubishi,Outlander Sport 4WD,2018.0,4.0,Automatic (AV-S6),2.4,Small Sport Utility Vehicle 4WD,353.0,11.9004,1750.0,Regular,28.0,23.0,25.0
21346,Nissan,Rogue AWD,2018.0,4.0,Automatic (variable gear ratios),2.5,Small Sport Utility Vehicle 4WD,324.0,11.01888889,1650.0,Regular,32.0,25.0,27.0
21347,Nissan,Rogue Hybrid  AWD,2018.0,4.0,Automatic (AV-S7),2.0,Small Sport Utility Vehicle 4WD,276.0,9.015454545,1350.0,Regular,34.0,31.0,33.0
21348,Ford,Explorer 2WD FFV,2018.0,6.0,Automatic (S6),3.5,Standard Sport Utility Vehicle 2WD,455.0,14.8755,2200.0,Gasoline or E85,24.0,17.0,20.0
21349,Ford,Explorer FWD,2018.0,4.0,Automatic (S6),2.3,Standard Sport Utility Vehicle 2WD,409.0,13.52318182,2000.0,Regular,27.0,19.0,22.0
21350,Ford,Explorer FWD,2018.0,6.0,Automatic (S6),3.5,Standard Sport Utility Vehicle 2WD,453.0,14.8755,2200.0,Regular,24.0,17.0,20.0
21351,Ford,Explorer AWD FFV,2018.0,6.0,Automatic (S6),3.5,Standard Sport Utility Vehicle 4WD,483.0,16.52833333,2450.0,Gasoline or E85,22.0,16.0,18.0
21352,Ford,Explorer AWD,2018.0,4.0,Automatic (S6),2.3,Standard Sport Utility Vehicle 4WD,429.0,14.16714286,2100.0,Regular,25.0,18.0,21.0
21353,Ford,Explorer AWD,2018.0,6.0,Automatic (S6),3.5,Standard Sport Utility Vehicle 4WD,480.0,15.65842105,2300.0,Regular,22.0,16.0,19.0
21354,Ford,Explorer AWD,2018.0,6.0,Automatic (S6),3.5,Standard Sport Utility Vehicle 4WD,486.0,16.52833333,2450.0,Regular,22.0,16.0,18.0
21355,Mercedes-Benz,AMG G63,2018.0,8.0,Automatic 7-spd,5.5,Standard Sport Utility Vehicle 4WD,674.0,22.88538462,4500.0,Premium,15.0,12.0,13.0
21356,Porsche,Boxster GTS,2018.0,4.0,Manual 6-spd,2.5,Two Seaters,413.0,14.16714286,2800.0,Premium,25.0,19.0,21.0
21357,Porsche,Boxster GTS,2018.0,4.0,Automatic (AM-S7),2.5,Two Seaters,400.0,13.52318182,2650.0,Premium,26.0,20.0,22.0
21358,Porsche,Cayman GTS,2018.0,4.0,Manual 6-spd,2.5,Two Seaters,413.0,14.16714286,2800.0,Premium,25.0,19.0,21.0
21359,Porsche,Cayman GTS,2018.0,4.0,Automatic (AM-S7),2.5,Two Seaters,400.0,13.52318182,2650.0,Premium,26.0,20.0,22.0
21360,Subaru,BRZ,2018.0,4.0,Manual 6-spd,2.0,Minicompact Cars,369.0,12.39625,2450.0,Premium,29.0,21.0,24.0
21361,Subaru,BRZ,2018.0,4.0,Automatic (S6),2.0,Minicompact Cars,322.0,11.01888889,2150.0,Premium,33.0,24.0,27.0
21362,Subaru,BRZ tS,2018.0,4.0,Manual 6-spd,2.0,Minicompact Cars,384.0,12.93521739,2550.0,Premium,27.0,20.0,23.0
21363,Jaguar,XE AWD (296 Hp),2018.0,4.0,Automatic (S8),2.0,Compact Cars,354.0,11.9004,2350.0,Premium,30.0,22.0,25.0
21364,Lexus,GS F,2018.0,8.0,Automatic (S8),5.0,Compact Cars,472.0,15.65842105,3050.0,Premium,24.0,16.0,19.0
21365,Lexus,IS 300 AWD,2018.0,6.0,Automatic (S6),3.5,Compact Cars,410.0,13.52318182,2650.0,Premium,26.0,19.0,22.0
21366,Lexus,IS 350,2018.0,6.0,Automatic (S8),3.5,Compact Cars,388.0,12.93521739,2550.0,Premium,28.0,20.0,23.0
21367,Lexus,IS 350 AWD,2018.0,6.0,Automatic (S6),3.5,Compact Cars,410.0,13.52318182,2650.0,Premium,26.0,19.0,22.0
21368,Acura,RLX,2018.0,6.0,Automatic (S10),3.5,Midsize Cars,383.0,12.93521739,2550.0,Premium,29.0,20.0,23.0
21369,Acura,RLX Hybrid,2018.0,6.0,Automatic (AM-S7),3.5,Midsize Cars,316.0,10.62535714,2100.0,Premium,29.0,28.0,28.0
21370,Jaguar,XF AWD (296 Hp),2018.0,4.0,Automatic (S8),2.0,Midsize Cars,349.0,11.9004,2350.0,Premium,31.0,22.0,25.0
21371,Kia,Stinger AWD,2018.0,6.0,Automatic (S8),3.3,Midsize Cars,445.0,14.8755,2900.0,Premium,25.0,17.0,20.0
21372,Kia,Stinger RWD,2018.0,6.0,Automatic (S8),3.3,Midsize Cars,446.0,14.8755,2900.0,Premium,25.0,17.0,20.0
21373,Kia,Stinger AWD,2018.0,4.0,Automatic (S8),2.0,Midsize Cars,368.0,12.39625,2450.0,Premium,29.0,21.0,24.0
21374,Kia,Stinger RWD,2018.0,4.0,Automatic (S8),2.0,Midsize Cars,365.0,11.9004,2350.0,Premium,29.0,22.0,25.0
21375,Jaguar,XJ,2018.0,8.0,Automatic (S8),5.0,Large Cars,503.0,16.52833333,3250.0,Premium,23.0,15.0,18.0
